Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,pppProject,mdbSupport,GDP,Inflation,Political Support,ProjectStatus
2,10,2,2,0,4,1996,133,0,3,1996,1,1,85,15.757666,57.142857,1
2,10,2,2,0,4,2015,55.7,3,12,1996,1,1,180,9.029901,31.132076,0
2,10,2,2,0,4,2012,127,0,12,1996,1,1,247,5.403499,29.245283,0
2,10,2,2,0,4,2011,159.9,0,12,1996,1,1,262,6.63645,29.523809,0
2,10,2,2,0,4,2010,147.1,0,12,1996,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,2009,110.9,0,12,1996,1,1,167,4.888035,34.285713,0
2,10,2,2,0,4,2008,124,0,12,1996,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2007,200.2,0,12,1996,1,1,140,3.641273,36.966824,0
2,10,2,2,0,4,2006,76.2,3,12,1996,1,1,111,4.183568,46.445499,0
2,10,2,2,0,4,2005,51.7,3,12,1996,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,4,2004,25.8,3,12,1996,1,1,66.9,6.597185,45.971565,0
2,10,2,2,0,4,2003,20.9,3,12,1996,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,4,2002,17.4,3,12,1996,1,1,51,8.450164,33.653847,0
2,10,2,2,0,4,1996,487.3,0,12,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,3,3,2001,3.4,3,6,1994,1,1,56,6.840359,32.850243,0
2,10,2,2,3,3,1994,32.081882,3,6,1994,1,1,52.5,2075.888398,53.439152,0
2,10,2,2,0,4,1998,100,0,11,1996,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,4,1999,42,3,11,1996,1,1,60,4.858447,37.864079,0
2,10,2,2,0,4,2000,60.2,3,11,1996,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,4,2001,35.9,3,11,1996,1,1,56,6.840359,32.850243,0
2,10,2,2,0,4,2002,20.4,3,11,1996,1,1,51,8.450164,33.653847,0
2,10,2,2,0,4,2005,172,0,11,1996,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,5,2022,405.71,0,3,2022,1,1,195,9.280106,0,0
2,10,2,2,0,4,2006,215,0,11,1996,1,1,111,4.183568,46.445499,0
2,10,2,2,0,4,2007,330,0,11,1996,1,1,140,3.641273,36.966824,0
2,10,2,2,0,4,2008,570.7,2,11,1996,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2009,199.5,0,11,1996,1,1,167,4.888035,34.285713,0
2,10,2,2,0,4,2010,371,0,11,1996,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,2011,701.8,2,11,1996,1,1,262,6.63645,29.523809,0
2,10,2,2,0,4,2012,432.7,0,11,1996,1,1,247,5.403499,29.245283,0
2,10,2,2,0,4,2013,254.5,0,11,1996,1,1,247,6.204311,20.754717,0
2,10,2,2,0,4,2014,515.7,2,11,1996,1,1,246,6.32904,31.132076,0
2,10,2,2,0,4,2015,182.2,0,11,1996,1,1,180,9.029901,31.132076,0
2,10,2,2,0,0,2018,181,0,12,2018,1,1,192,3.66485,0,0
2,10,2,2,0,0,2023,66.94,3,8,2023,1,1,217,4.593563,0,0
2,10,2,2,2,4,2022,3424.16,4,1,2022,1,0,195,9.280106,0,0
2,10,2,2,0,3,2003,21,3,3,2003,1,1,55.8,14.71492,51.184834,0
2,10,2,2,3,0,2005,32.081882,3,5,2005,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,0,2012,4.4,3,3,2012,1,1,247,5.403499,29.245283,0
2,10,2,2,0,5,2014,1531.5,1,3,2014,1,1,246,6.32904,31.132076,0
2,10,2,2,0,3,2002,32.081882,3,3,2002,1,1,51,8.450164,33.653847,0
2,10,2,2,0,3,2017,116,0,3,2002,1,1,206,3.446373,0,0
2,10,2,2,0,3,2016,81.4,3,11,2016,1,1,180,8.739144,33.962265,0
2,10,2,2,0,4,2014,115,0,12,1996,1,1,246,6.32904,31.132076,0
2,10,2,2,0,4,2013,116.5,0,12,1996,1,1,247,6.204311,20.754717,0
2,10,2,2,3,1,2010,106.57,0,6,2010,1,1,221,5.038727,31.904762,0
2,10,2,2,0,5,2009,908.5,2,3,2009,1,1,167,4.888035,34.285713,0
2,10,2,2,3,1,2011,1028.4,1,6,2011,1,1,262,6.63645,29.523809,0
2,10,2,2,0,5,2018,97.2,3,8,2018,1,1,192,3.66485,0,0
2,10,2,2,0,5,2009,1700,1,3,2009,1,1,167,4.888035,34.285713,0
2,10,2,2,0,0,2018,125,0,3,2018,1,1,192,3.66485,0,0
2,10,2,2,0,5,2014,1999.5,1,3,2014,1,1,246,6.32904,31.132076,0
2,10,2,2,0,5,2014,3042,4,3,2014,1,1,246,6.32904,31.132076,0
2,10,2,2,3,0,2016,6.6,3,6,2016,1,1,180,8.739144,33.962265,0
2,10,2,2,3,0,2013,32.081882,3,6,2013,1,1,247,6.204311,20.754717,0
2,10,2,2,3,0,2011,32.081882,3,6,2011,1,1,262,6.63645,29.523809,2
2,10,2,2,3,0,2007,32.081882,3,6,2007,1,1,140,3.641273,36.966824,0
2,10,2,2,0,0,2012,3012,4,3,2012,1,1,247,5.403499,29.245283,1
2,10,2,2,2,4,2013,3611,4,1,2013,1,1,247,6.204311,20.754717,0
2,10,2,2,0,0,2000,1.5,3,3,2000,1,1,65.5,7.044141,35.265701,0
2,10,2,2,2,3,2012,700,2,2,2012,1,1,247,5.403499,29.245283,0
2,10,2,2,0,5,2011,2221.5,4,3,2011,1,1,262,6.63645,29.523809,0
2,10,2,2,0,5,2009,1242,1,3,2009,1,1,167,4.888035,34.285713,0
2,10,2,2,0,5,2008,409.3,0,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,2,3,2011,845,2,0,2011,1,0,262,6.63645,29.523809,0
2,10,2,2,2,3,2007,230,0,7,2007,0,0,140,3.641273,36.966824,0
2,10,2,2,0,3,2012,64,3,12,1996,1,1,247,5.403499,29.245283,0
2,10,2,2,0,3,2000,15.9,3,12,1996,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,3,1996,24,3,12,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,0,3,2012,102.5,0,12,1996,1,1,247,5.403499,29.245283,0
2,10,2,2,0,3,1996,50.3,3,12,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,0,3,1996,35.6,3,12,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,0,5,2000,168.6,0,3,2000,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,5,2002,32.081882,3,3,2000,1,1,51,8.450164,33.653847,0
2,10,2,2,0,5,2001,32.081882,3,3,2000,1,1,56,6.840359,32.850243,0
2,10,2,2,0,5,2000,406.1,0,3,2000,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,5,2003,32.081882,3,3,2001,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,5,2002,32.081882,3,3,2001,1,1,51,8.450164,33.653847,0
2,10,2,2,0,5,2001,121.5,0,3,2001,1,1,56,6.840359,32.850243,0
2,10,2,2,0,3,2011,117.2,0,3,2000,1,0,262,6.63645,29.523809,0
2,10,2,2,0,3,2002,1.8,3,12,1998,1,1,51,8.450164,33.653847,0
2,10,2,2,0,3,2003,4.7,3,3,2000,1,0,55.8,14.71492,51.184834,0
2,10,2,2,0,3,2000,35.3,3,3,2000,1,0,65.5,7.044141,35.265701,0
2,10,2,2,0,3,2000,32.081882,3,12,2000,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,5,1998,70.4,3,3,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,5,1998,286,0,3,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,5,1998,603.8,2,3,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,5,2003,32.081882,3,3,1998,1,0,55.8,14.71492,51.184834,0
2,10,2,2,0,5,2002,32.081882,3,3,1998,1,0,51,8.450164,33.653847,0
2,10,2,2,0,5,2001,32.081882,3,3,1998,1,0,56,6.840359,32.850243,0
2,10,2,2,0,5,2000,32.081882,3,3,1998,1,0,65.5,7.044141,35.265701,0
2,10,2,2,0,5,1999,32.081882,3,3,1998,1,0,60,4.858447,37.864079,0
2,10,2,2,0,5,1998,660.6,2,3,1998,1,0,86.4,3.195076,36.407768,0
2,10,2,2,0,3,2008,19,3,12,1997,1,0,170,5.678594,42.857143,0
2,10,2,2,0,3,2004,25,3,12,1997,1,0,66.9,6.597185,45.971565,0
2,10,2,2,0,3,2003,18,3,12,1997,1,0,55.8,14.71492,51.184834,0
2,10,2,2,0,4,2015,3.6,3,12,1996,1,1,180,9.029901,31.132076,0
2,10,2,2,0,4,2014,7.23,3,12,1996,1,1,246,6.32904,31.132076,0
2,10,2,2,0,5,2010,447.2,0,3,2010,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,2013,7.4,3,12,1996,1,1,247,6.204311,20.754717,0
2,10,2,2,0,4,2012,19.5,3,12,1996,1,1,247,5.403499,29.245283,0
2,10,2,2,0,4,2011,24.5,3,12,1996,1,1,262,6.63645,29.523809,0
2,10,2,2,0,4,2010,22.7,3,12,1996,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,2009,27.5,3,12,1996,1,1,167,4.888035,34.285713,0
2,10,2,2,0,4,2008,31.6,3,12,1996,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2007,24.1,3,12,1996,1,1,140,3.641273,36.966824,0
2,10,2,2,0,4,2006,14.7,3,12,1996,1,1,111,4.183568,46.445499,0
2,10,2,2,0,4,2005,14,3,12,1996,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,4,2004,3.4,3,12,1996,1,1,66.9,6.597185,45.971565,0
2,10,2,2,0,0,2010,5.7,3,3,2000,1,1,221,5.038727,31.904762,0
2,10,2,2,0,3,1997,175,0,12,1997,1,0,88.3,6.926713,41.708542,0
2,10,2,2,3,1,2019,101.9,0,6,2019,1,1,187,3.732976,0,0
2,10,2,2,0,5,2008,1591.2,1,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2003,2.3,3,12,1996,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,4,2002,3.1,3,12,1996,1,1,51,8.450164,33.653847,0
2,10,2,2,0,4,2001,4.1,3,12,1996,1,1,56,6.840359,32.850243,0
2,10,2,2,0,4,2000,3.6,3,12,1996,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,4,1999,3.9,3,12,1996,1,1,60,4.858447,37.864079,0
2,10,2,2,0,4,1998,6,3,12,1996,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,4,1997,7.5,3,12,1996,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,3,2008,222.4,0,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,1996,62.2,3,12,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,0,3,2017,82.9,3,12,1997,1,1,206,3.446373,0,0
2,10,2,2,0,5,1996,748,2,3,1996,1,0,85,15.757666,57.142857,0
2,10,2,2,0,5,2003,32.081882,3,3,1997,1,0,55.8,14.71492,51.184834,0
2,10,2,2,0,3,1998,26.5,3,12,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,5,2004,24.5,3,3,1998,1,1,66.9,6.597185,45.971565,0
2,10,2,2,0,5,1998,286.3,0,3,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,3,1995,118.6,0,3,1995,1,1,76.9,66.007034,0,0
2,10,2,2,0,3,2011,8.3,3,12,1998,1,1,262,6.63645,29.523809,0
2,10,2,2,0,5,2002,32.081882,3,3,1997,1,0,51,8.450164,33.653847,0
2,10,2,2,0,5,2001,32.081882,3,3,1997,1,0,56,6.840359,32.850243,0
2,10,2,2,0,5,1999,32.081882,3,3,1997,1,0,60,4.858447,37.864079,0
2,10,2,2,0,5,1998,32.081882,3,3,1997,1,0,86.4,3.195076,36.407768,0
2,10,2,2,0,5,1996,476.6,0,3,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,0,5,1997,80,3,3,1997,1,0,88.3,6.926713,41.708542,0
2,10,2,2,0,5,2023,470,0,8,2023,1,1,217,4.593563,0,0
2,10,2,2,0,5,2023,10,3,8,2023,1,1,217,4.593563,0,0
2,10,2,2,2,5,2021,2192,4,1,2021,1,1,167,8.30166,0,0
2,10,2,2,0,5,2020,59.11,3,12,2020,1,1,148,3.211768,0,0
2,10,2,2,3,1,2016,582,2,6,2016,1,1,180,8.739144,33.962265,0
2,10,2,2,2,5,2021,153.96,0,1,2021,1,1,167,8.30166,0,0
2,10,2,2,0,3,2017,29.7,3,3,2017,1,1,206,3.446373,0,0
2,10,2,2,3,0,2015,32.081882,3,6,2015,1,1,180,9.029901,31.132076,0
2,10,2,2,2,4,2016,594,2,1,2016,1,1,180,8.739144,33.962265,0
2,10,2,2,0,5,2015,436.8,0,3,2015,1,1,180,9.029901,31.132076,0
2,10,2,2,0,5,2008,1200,1,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,0,5,2008,904,2,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,2,4,2014,3786,4,1,2014,1,1,246,6.32904,31.132076,1
2,10,2,2,2,5,2013,230.5,0,1,2013,1,1,247,6.204311,20.754717,0
2,10,2,2,0,5,1998,385.5,0,3,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,0,2014,10508,4,3,2014,1,1,246,6.32904,31.132076,0
2,10,2,2,0,5,2001,509.6,2,3,2001,1,0,56,6.840359,32.850243,0
2,10,2,2,0,3,1998,222.3,0,12,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,3,1999,1.8,3,12,1998,1,1,60,4.858447,37.864079,0
2,10,2,2,0,3,1998,38.7,3,12,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,5,2008,1114.7,1,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,0,3,2012,153.7,0,12,1998,1,1,247,5.403499,29.245283,0
2,10,2,2,0,3,2010,83,3,12,1998,1,1,221,5.038727,31.904762,0
2,10,2,2,2,5,2018,190.2,0,1,2018,1,1,192,3.66485,0,0
2,10,2,2,2,3,2010,740,2,2,2010,1,1,221,5.038727,31.904762,0
2,10,2,2,0,5,2009,726.5,2,3,2009,1,1,167,4.888035,34.285713,0
2,10,2,2,0,5,2008,1322.5,1,3,2008,1,0,170,5.678594,42.857143,0
2,10,2,2,0,3,2003,1.8,3,12,1998,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,3,2012,21.5,3,12,1998,1,1,247,5.403499,29.245283,0
2,10,2,2,0,3,2009,85,3,12,1998,1,1,167,4.888035,34.285713,0
2,10,2,2,0,3,1998,66.2,3,12,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,3,2002,0.5,3,12,1998,1,1,51,8.450164,33.653847,0
2,10,2,2,0,3,2001,0.6,3,12,1998,1,1,56,6.840359,32.850243,0
2,10,2,2,0,3,2000,0.8,3,12,1998,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,3,1999,0.8,3,12,1998,1,1,60,4.858447,37.864079,0
2,10,2,2,0,3,1998,32.8,3,12,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,4,2012,4100,4,3,1997,1,1,247,5.403499,29.245283,0
2,10,2,2,0,4,2007,718,2,3,1997,1,1,140,3.641273,36.966824,0
2,10,2,2,0,4,2000,30,3,3,1997,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,4,1997,32.081882,3,3,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,2,3,2023,318,0,8,2023,1,1,217,4.593563,0,0
2,10,2,2,0,4,2015,28.8,3,3,1997,1,1,180,9.029901,31.132076,0
2,10,2,2,0,4,2014,136,0,3,1997,1,1,246,6.32904,31.132076,0
2,10,2,2,0,4,2013,299.8,0,3,1997,1,1,247,6.204311,20.754717,0
2,10,2,2,0,4,2012,167.8,0,3,1997,1,1,247,5.403499,29.245283,0
2,10,2,2,0,4,2011,280.6,0,3,1997,1,1,262,6.63645,29.523809,0
2,10,2,2,0,4,2010,105.3,0,3,1997,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,2009,162.4,0,3,1997,1,1,167,4.888035,34.285713,0
2,10,2,2,0,4,2008,79.9,3,3,1997,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2007,218.2,0,3,1997,1,1,140,3.641273,36.966824,0
2,10,2,2,0,4,2006,203.2,0,3,1997,1,1,111,4.183568,46.445499,0
2,10,2,2,0,4,1998,46.5,3,3,1997,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,4,1997,2.3,3,3,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,4,2015,99.5,3,12,1996,1,1,180,9.029901,31.132076,0
2,10,2,2,0,4,2014,181.8,0,12,1996,1,1,246,6.32904,31.132076,0
2,10,2,2,0,4,2013,213.1,0,12,1996,1,1,247,6.204311,20.754717,0
2,10,2,2,0,4,2012,371.7,0,12,1996,1,1,247,5.403499,29.245283,0
2,10,2,2,0,4,2011,233.3,0,12,1996,1,1,262,6.63645,29.523809,0
2,10,2,2,0,4,2010,142.8,0,12,1996,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,2009,80,3,12,1996,1,1,167,4.888035,34.285713,0
2,10,2,2,0,4,2008,109.8,0,12,1996,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2007,75.9,3,12,1996,1,1,140,3.641273,36.966824,0
2,10,2,2,0,4,2006,91.7,3,12,1996,1,1,111,4.183568,46.445499,0
2,10,2,2,0,4,2005,232.9,0,12,1996,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,4,2004,158.7,0,12,1996,1,1,66.9,6.597185,45.971565,0
2,10,2,2,0,4,2003,36.4,3,12,1996,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,4,1996,1205,1,12,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,0,5,1995,82.8,3,12,1995,1,1,76.9,66.007034,0,2
2,10,2,2,3,1,2015,29.39,3,6,2015,1,1,180,9.029901,31.132076,0
2,10,2,2,3,1,2011,638.56,2,6,2011,1,1,262,6.63645,29.523809,0
2,10,2,2,0,5,2023,106.83,0,8,2023,1,1,217,4.593563,0,0
2,10,2,2,0,5,2014,3369,4,3,2014,1,1,246,6.32904,31.132076,0
2,10,2,2,0,5,2014,2425,4,3,2014,1,1,246,6.32904,31.132076,0
2,10,2,2,0,5,2008,677.9,2,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,0,5,2008,391.3,0,3,2008,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2022,1891.17,1,8,2022,1,1,195,9.280106,0,0
2,10,2,2,0,5,2022,779.95,2,8,2022,1,1,195,9.280106,0,0
2,10,2,2,0,5,2022,780.56,2,3,2022,1,1,195,9.280106,0,0
2,10,2,2,2,3,2015,25.5,3,7,2015,0,1,180,9.029901,31.132076,0
2,10,2,2,2,3,2015,14.6,3,2,2015,1,1,180,9.029901,31.132076,0
2,10,2,2,0,3,2008,166,0,12,2001,1,0,170,5.678594,42.857143,0
2,10,2,2,0,3,2001,223.4,0,12,2001,1,0,56,6.840359,32.850243,0
2,10,2,2,0,3,1997,20.7,3,12,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,5,2020,223.05,0,12,2020,1,1,148,3.211768,0,0
2,10,2,2,0,5,2022,48.98,3,8,2022,1,1,195,9.280106,0,0
2,10,2,2,0,5,2000,32.081882,3,12,1998,1,1,65.5,7.044141,35.265701,2
2,10,2,2,0,5,2001,32.081882,3,12,1998,1,1,56,6.840359,32.850243,2
2,10,2,2,0,5,2022,2512,4,8,2022,1,1,195,9.280106,0,0
2,10,2,2,0,5,2002,32.081882,3,12,1998,1,1,51,8.450164,33.653847,2
2,10,2,2,0,4,1998,262,0,3,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,4,1999,32.081882,3,3,1998,1,1,60,4.858447,37.864079,0
2,10,2,2,0,4,2000,32.081882,3,3,1998,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,4,2001,32.081882,3,3,1998,1,1,56,6.840359,32.850243,0
2,10,2,2,0,4,2002,32.081882,3,3,1998,1,1,51,8.450164,33.653847,0
2,10,2,2,0,4,2007,589.7,2,3,1998,1,1,140,3.641273,36.966824,0
2,10,2,2,0,3,1997,369.6,0,12,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,3,2007,146.5,0,12,1997,1,1,140,3.641273,36.966824,0
2,10,2,2,0,3,2008,117.4,0,12,1997,1,1,170,5.678594,42.857143,0
2,10,2,2,0,3,2009,117.4,0,12,1997,1,1,167,4.888035,34.285713,0
2,10,2,2,0,3,1995,27.9,3,12,1995,1,1,76.9,66.007034,0,0
2,10,2,2,0,3,1996,5.4,3,12,1995,1,1,85,15.757666,57.142857,0
2,10,2,2,0,3,1997,5.4,3,12,1995,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,3,1998,5.4,3,12,1995,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,3,1999,5.4,3,12,1995,1,1,60,4.858447,37.864079,0
2,10,2,2,0,3,2000,5.4,3,12,1995,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,3,2001,5.4,3,12,1995,1,1,56,6.840359,32.850243,0
2,10,2,2,0,3,2002,5.4,3,12,1995,1,1,51,8.450164,33.653847,0
2,10,2,2,0,3,2003,5.4,3,12,1995,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,3,2004,16.7,3,12,1995,1,1,66.9,6.597185,45.971565,0
2,10,2,2,0,3,2005,16.7,3,12,1995,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,3,2006,16.7,3,12,1995,1,1,111,4.183568,46.445499,0
2,10,2,2,0,3,2007,16.7,3,12,1995,1,1,140,3.641273,36.966824,0
2,10,2,2,0,3,2009,124.8,0,11,2009,1,1,167,4.888035,34.285713,0
2,10,2,2,0,5,2003,32.081882,3,12,1998,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,5,2002,32.081882,3,12,1998,1,1,51,8.450164,33.653847,0
2,10,2,2,0,5,2001,32.081882,3,12,1998,1,1,56,6.840359,32.850243,0
2,10,2,2,0,5,1998,101.5,0,12,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,4,2009,1.7,3,12,2000,1,1,167,4.888035,34.285713,0
2,10,2,2,0,4,2007,10,3,12,2000,1,1,140,3.641273,36.966824,0
2,10,2,2,0,4,2000,6.2,3,12,2000,1,1,65.5,7.044141,35.265701,0
2,10,2,2,0,3,2008,16.7,3,12,1995,1,1,170,5.678594,42.857143,0
2,10,2,2,0,3,2009,16.7,3,12,1995,1,1,167,4.888035,34.285713,0
2,10,2,2,0,3,1997,52,3,12,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,3,2003,13,3,12,1997,1,1,55.8,14.71492,51.184834,0
2,10,2,2,2,3,2000,27.7,3,1,2000,1,1,65.5,7.044141,35.265701,0
2,10,2,2,2,3,1996,31.6,3,1,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,3,3,2002,63.1,3,5,2002,1,1,51,8.450164,33.653847,0
2,10,2,2,3,3,2008,54.6,3,5,2002,1,1,170,5.678594,42.857143,0
2,10,2,2,0,3,1997,32.081882,3,12,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,3,2007,70,3,12,1997,1,1,140,3.641273,36.966824,0
2,10,2,2,2,3,2009,900,2,2,2009,1,1,167,4.888035,34.285713,0
2,10,2,2,0,5,2011,73.5,3,3,2011,1,1,262,6.63645,29.523809,0
2,10,2,2,0,4,2010,681.8,2,12,1998,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,1998,275,0,12,1998,1,1,86.4,3.195076,36.407768,0
2,10,2,2,0,4,2015,15.6,3,12,1997,1,1,180,9.029901,31.132076,0
2,10,2,2,0,4,2014,236.9,0,12,1997,1,1,246,6.32904,31.132076,0
2,10,2,2,0,4,2013,372.1,0,12,1997,1,1,247,6.204311,20.754717,0
2,10,2,2,0,4,2012,433.9,0,12,1997,1,1,247,5.403499,29.245283,0
2,10,2,2,0,4,2011,842.5,2,12,1997,1,1,262,6.63645,29.523809,0
2,10,2,2,0,4,2010,770.5,2,12,1997,1,1,221,5.038727,31.904762,0
2,10,2,2,0,4,2009,102.5,0,12,1997,1,1,167,4.888035,34.285713,0
2,10,2,2,0,0,2022,93.88,3,8,2022,1,1,195,9.280106,0,0
2,10,2,2,0,4,2008,126.8,0,12,1997,1,1,170,5.678594,42.857143,0
2,10,2,2,0,4,2007,50.3,3,12,1997,1,1,140,3.641273,36.966824,0
2,10,2,2,3,0,2021,48.85,3,6,2021,1,1,167,8.30166,0,0
2,10,2,2,0,4,2006,33.5,3,12,1997,1,1,111,4.183568,46.445499,0
2,10,2,2,0,4,2005,38.3,3,12,1997,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,4,2004,21.5,3,12,1997,1,1,66.9,6.597185,45.971565,0
2,10,2,2,0,4,2003,7.8,3,12,1997,1,1,55.8,14.71492,51.184834,0
2,10,2,2,0,4,2002,5.8,3,12,1997,1,1,51,8.450164,33.653847,0
2,10,2,2,0,4,1997,201.1,0,12,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,5,1997,80,3,12,1997,1,1,88.3,6.926713,41.708542,0
2,10,2,2,0,3,2004,1.8,3,12,1998,1,1,66.9,6.597185,45.971565,0
2,10,2,2,0,3,2005,1.8,3,12,1998,1,1,89.2,6.869537,41.232227,0
2,10,2,2,0,3,2007,1.8,3,12,1998,1,1,140,3.641273,36.966824,0
2,10,2,2,0,3,2008,1.8,3,12,1998,1,1,170,5.678594,42.857143,0
2,10,2,2,3,1,2019,90.9,3,6,2019,1,1,187,3.732976,0,0
2,10,2,2,0,3,2001,1.8,3,12,1998,1,1,56,6.840359,32.850243,0
2,10,2,2,3,1,2010,153.09,0,6,2010,1,1,221,5.038727,31.904762,0
2,10,2,2,0,3,2010,170.6,0,12,2010,1,1,221,5.038727,31.904762,0
2,10,2,2,3,0,2021,33.22,3,6,2021,1,1,167,8.30166,0,0
2,10,2,2,0,3,2012,9,3,12,2012,1,1,247,5.403499,29.245283,0
2,10,2,2,0,3,2009,1.8,3,12,1998,1,1,167,4.888035,34.285713,0
2,10,2,2,3,3,2023,1,3,5,2023,1,1,217,4.593563,0,0
2,10,2,2,3,1,2019,107.7,0,6,2019,1,1,187,3.732976,0,0
2,10,2,2,0,3,2006,1.8,3,12,1998,1,1,111,4.183568,46.445499,0
2,10,2,2,2,5,1996,32,3,1,1996,1,1,85,15.757666,57.142857,0
2,10,2,2,0,0,2001,32.081882,3,3,2001,1,1,56,6.840359,32.850243,0
2,10,2,2,3,1,2019,96.76,3,6,2019,1,1,187,3.732976,0,0
2,10,2,2,0,0,2018,181,0,12,2018,1,1,192,3.66485,0,0
2,10,2,2,3,1,2012,80.93,3,6,2012,1,1,247,5.403499,29.245283,0
2,10,2,2,3,1,2012,228.27,0,6,2012,1,1,247,5.403499,29.245283,0
2,10,2,2,2,4,2023,880,2,8,2023,1,1,217,4.593563,0,0
2,10,2,2,3,1,2019,116.9,0,6,2019,1,1,187,3.732976,0,0
2,10,2,2,0,3,2000,1.8,3,12,1998,1,1,65.5,7.044141,35.265701,0
2,10,2,2,3,1,2019,86.1,3,6,2019,1,1,187,3.732976,0,0
1,11,2,2,3,1,2019,2.02,3,6,2019,1,1,6.888101,3.103729,0,0
1,11,2,2,3,1,2016,1.48,3,6,2016,1,1,5.396425,-0.79865,52.35849,0
1,11,2,2,3,1,2018,2.15,3,6,2018,1,1,6.637013,2.814545,0,0
1,11,2,2,3,1,2014,2.09,3,6,2014,1,1,5.715778,-1.418184,58.490566,0
